id,class
161279,Line
188950,Line
137621,Horizontal box
152249,Vertical box
18579,Stacked vertical bar
176704,Line
15449,Stacked horizontal bar
25436,Stacked horizontal bar
198263,Line
161355,Line
89956,Scatter
197373,Line
56952,Scatter
14250,Grouped horizontal bar
73765,Donut
45687,Horizontal box
70280,Donut
63161,Donut
183952,Line
59585,Pie
167953,Line
198370,Line
162473,Line
24618,Stacked vertical bar
127870,Horizontal box
17356,Stacked horizontal bar
108479,Scatter
2180,Grouped horizontal bar
796,Grouped vertical bar
95742,Scatter
141259,Vertical box
100213,Scatter
85143,Scatter
167315,Line
55518,Pie
114905,Scatter
18970,Stacked horizontal bar
173490,Line
48725,Pie
131303,Horizontal box
112722,Scatter
100774,Scatter
13257,Grouped horizontal bar
52298,Line
192270,Line
95285,Scatter
167206,Line
101861,Scatter
65356,Donut
83844,Scatter
151472,Horizontal box
154196,Horizontal box
120120,Vertical box
196457,Line
2037,Grouped vertical bar
42359,Pie
167408,Line
188107,Line
150370,Vertical box
66891,Donut
56109,Donut
7211,Grouped horizontal bar
149121,Horizontal box
183796,Line
33911,Stacked horizontal bar
4097,Grouped vertical bar
19999,Stacked vertical bar
14242,Grouped horizontal bar
15582,Stacked vertical bar
124195,Vertical box
6835,Grouped horizontal bar
112917,Scatter
44479,Stacked horizontal bar
124321,Horizontal box
199628,Line
73384,Donut
153521,Horizontal box
127656,Horizontal box
122415,Horizontal box
190571,Line
151970,Horizontal box
155909,Horizontal box
196943,Line
138883,Vertical box
71596,Donut
4822,Grouped horizontal bar
110119,Scatter
80703,Scatter
70792,Donut
91249,Scatter
100088,Scatter
98994,Scatter
106339,Scatter
76140,Donut
150502,Horizontal box
2476,Grouped horizontal bar
25425,Stacked horizontal bar
128398,Vertical box
186480,Line
2009,Grouped vertical bar
123245,Vertical box
66784,Donut
61835,Donut
88888,Scatter
111890,Scatter
187731,Line
111709,Scatter
102836,Scatter
11983,Grouped horizontal bar
98932,Scatter
29912,Stacked horizontal bar
6316,Grouped horizontal bar
92011,Scatter
135555,Vertical box
125509,Horizontal box
164,Grouped horizontal bar
52430,Horizontal box
198080,Line
95943,Scatter
39183,Stacked horizontal bar
100562,Scatter
161630,Line
38626,Stacked vertical bar
36942,Stacked vertical bar
15110,Stacked vertical bar
167672,Line
129004,Horizontal box
132481,Vertical box
82890,Scatter
80851,Scatter
163276,Line
124442,Vertical box
3294,Grouped horizontal bar
118646,Scatter
124893,Vertical box
190586,Line
47659,Donut
174815,Line
23953,Stacked vertical bar
128910,Vertical box
190993,Line
101124,Scatter
173793,Line
110014,Scatter
147851,Vertical box
93255,Scatter
154842,Vertical box
89728,Scatter
114479,Scatter
95634,Scatter
87152,Scatter
62022,Donut
82944,Scatter
104764,Scatter
189824,Line
47473,Line
32940,Stacked horizontal bar
177445,Line
176352,Line
82377,Scatter
120104,Vertical box
3852,Grouped horizontal bar
168728,Line
20569,Stacked horizontal bar
30613,Stacked vertical bar
84772,Scatter
126242,Vertical box
36968,Stacked horizontal bar
183048,Line
5147,Grouped vertical bar
108674,Scatter
132964,Horizontal box
111514,Scatter
48337,Pie
66546,Donut
125203,Horizontal box
136697,Horizontal box
70127,Donut
62909,Donut
181862,Line
107921,Scatter
62104,Donut
127121,Horizontal box
90027,Scatter
96292,Scatter
191021,Line
83765,Scatter
125776,Horizontal box
1662,Grouped vertical bar
74232,Donut
137337,Vertical box
52606,Vertical box
50086,Line
186758,Line
6580,Grouped horizontal bar
115803,Scatter
90010,Scatter
61713,Donut
11998,Grouped horizontal bar
43168,Pie
48925,Grouped vertical bar
178628,Line
182726,Line
82614,Scatter
180071,Line
87021,Scatter
121688,Horizontal box
131943,Vertical box
151965,Vertical box
75245,Donut
8583,Grouped horizontal bar
136015,Horizontal box
140023,Horizontal box
57528,Line
149561,Vertical box
85520,Scatter
42976,Grouped horizontal bar
199709,Line
41666,Stacked horizontal bar
143738,Vertical box
69467,Donut
45273,Donut
161156,Line
33114,Stacked vertical bar
136627,Horizontal box
11009,Grouped vertical bar
84463,Scatter
199133,Line
41512,Donut
67351,Donut
189339,Line
59592,Pie
70955,Donut
157794,Vertical box
15704,Stacked vertical bar
75837,Donut
162951,Line
150692,Horizontal box
129928,Vertical box
50650,Stacked horizontal bar
75315,Donut
113810,Scatter
24969,Stacked vertical bar
84973,Scatter
45623,Horizontal box
112444,Scatter
45042,Line
106480,Scatter
170094,Line
49682,Pie
125797,Horizontal box
70147,Donut
159799,Horizontal box
74094,Donut
25456,Stacked vertical bar
52847,Pie
196221,Line
190965,Line
96045,Scatter
175051,Line
70423,Donut
168995,Line
152480,Horizontal box
58904,Scatter
12363,Grouped vertical bar
3510,Grouped vertical bar
21923,Stacked vertical bar
141769,Vertical box
181707,Line
76903,Donut
85003,Scatter
96912,Scatter
31975,Stacked vertical bar
126708,Vertical box
103865,Scatter
135031,Horizontal box
88999,Scatter
151107,Horizontal box
121834,Horizontal box
65418,Donut
53118,Line
109396,Scatter
104480,Scatter
131307,Vertical box
67657,Donut
7823,Grouped vertical bar
114064,Scatter
54845,Line
3362,Grouped horizontal bar
9163,Grouped vertical bar
128624,Vertical box
7455,Grouped vertical bar
140188,Vertical box
137176,Horizontal box
19691,Stacked vertical bar
169399,Line
161497,Line
59873,Pie
173624,Line
79094,Donut
182306,Line
58853,Pie
47010,Donut
83252,Scatter
101097,Scatter
107103,Scatter
167386,Line
157222,Vertical box
83704,Scatter
185174,Line
114857,Scatter
179390,Line
27813,Stacked vertical bar
196708,Line
166536,Line
87380,Scatter
174479,Line
26770,Stacked vertical bar
31348,Stacked horizontal bar
130718,Vertical box
119900,Scatter
4855,Grouped horizontal bar
55672,Line
187718,Line
95361,Scatter
25057,Stacked vertical bar
103032,Scatter
4835,Grouped vertical bar
28124,Stacked vertical bar
141087,Horizontal box
74250,Donut
24141,Stacked vertical bar
84144,Scatter
142170,Horizontal box
69899,Donut
152703,Horizontal box
39269,Stacked horizontal bar
100609,Scatter
12366,Grouped vertical bar
187531,Line
132658,Horizontal box
105936,Scatter
157740,Horizontal box
150851,Horizontal box
47826,Scatter
13036,Grouped horizontal bar
67552,Donut
183813,Line
1605,Grouped horizontal bar
95435,Scatter
175513,Line
171575,Line
1976,Grouped vertical bar
79219,Donut
143943,Vertical box
145862,Vertical box
109780,Scatter
19787,Stacked horizontal bar
174379,Line
99175,Scatter
93978,Scatter
197838,Line
37850,Stacked horizontal bar
50540,Pie
15970,Stacked horizontal bar
54992,Scatter
124236,Vertical box
109432,Scatter
108412,Scatter
77114,Donut
134747,Horizontal box
126844,Horizontal box
190517,Line
196424,Line
182875,Line
141403,Horizontal box
8009,Grouped vertical bar
38494,Stacked horizontal bar
49152,Stacked vertical bar
126988,Horizontal box
66575,Donut
141943,Vertical box
169815,Line
39906,Stacked vertical bar
49084,Donut
187152,Line
5467,Grouped vertical bar
196307,Line
19793,Stacked horizontal bar
167607,Line
77061,Donut
125935,Vertical box
140120,Vertical box
4927,Grouped horizontal bar
77223,Donut
78236,Donut
141640,Vertical box
87729,Scatter
46764,Pie
183955,Line
36251,Stacked vertical bar
67660,Donut
73200,Donut
159069,Horizontal box
49220,Stacked vertical bar
49508,Grouped vertical bar
191483,Line
6657,Grouped horizontal bar
196994,Line
33016,Stacked horizontal bar
14893,Grouped vertical bar
198907,Line
63353,Donut
183219,Line
145458,Horizontal box
22990,Stacked vertical bar
120468,Horizontal box
112786,Scatter
44797,Pie
74998,Donut
169005,Line
161470,Line
53390,Pie
100442,Scatter
76654,Donut
197355,Line
182940,Line
187416,Line
97327,Scatter
189265,Line
128548,Vertical box
15590,Stacked vertical bar
83172,Scatter
13111,Grouped horizontal bar
22647,Stacked horizontal bar
19860,Stacked horizontal bar
83991,Scatter
56540,Pie
48682,Donut
98483,Scatter
148655,Horizontal box
61831,Donut
55110,Horizontal box
118005,Scatter
139430,Vertical box
161157,Line
26880,Stacked horizontal bar
55841,Grouped vertical bar
134726,Horizontal box
195468,Line
80034,Scatter
190165,Line
34080,Stacked horizontal bar
66826,Donut
162157,Line
123991,Vertical box
87434,Scatter
69970,Donut
88938,Scatter
52188,Donut
149934,Vertical box
59417,Horizontal box
37533,Stacked horizontal bar
33837,Stacked vertical bar
68797,Donut
5115,Grouped horizontal bar
158899,Horizontal box
74405,Donut
126397,Horizontal box
106248,Scatter
84620,Scatter
118225,Scatter
98595,Scatter
189836,Line
108905,Scatter
109778,Scatter
582,Grouped vertical bar
182880,Line
47082,Scatter
40077,Pie
94930,Scatter
114501,Scatter
162704,Line
199462,Line
25735,Stacked horizontal bar
46826,Pie
139776,Vertical box
169488,Line
26222,Stacked horizontal bar
188945,Line
132069,Vertical box
32481,Stacked horizontal bar
31877,Stacked horizontal bar
198173,Line
4342,Grouped vertical bar
14128,Grouped vertical bar
109368,Scatter
112973,Scatter
142520,Horizontal box
134631,Horizontal box
101363,Scatter
98703,Scatter
65871,Donut
27489,Stacked vertical bar
76616,Donut
99443,Scatter
92959,Scatter
23356,Stacked vertical bar
8087,Grouped vertical bar
22542,Stacked horizontal bar
111233,Scatter
55831,Grouped vertical bar
151732,Vertical box
156082,Vertical box
10457,Grouped horizontal bar
195064,Line
172109,Line
103054,Scatter
25534,Stacked horizontal bar
173523,Line
130088,Vertical box
80662,Scatter
125418,Horizontal box
168266,Line
93788,Scatter
159093,Vertical box
106206,Scatter
97023,Scatter
98049,Scatter
132573,Horizontal box
11564,Grouped horizontal bar
47065,Scatter
150318,Horizontal box
151550,Horizontal box
93101,Scatter
139367,Vertical box
147705,Vertical box
104358,Scatter
72641,Donut
126124,Horizontal box
39361,Stacked vertical bar
183196,Line
193259,Line
156640,Horizontal box
168574,Line
190180,Line
58202,Pie
171926,Line
103280,Scatter
161217,Line
5868,Grouped vertical bar
118147,Scatter
33616,Stacked vertical bar
161077,Line
136893,Vertical box
9378,Grouped vertical bar
76933,Donut
148634,Vertical box
134513,Vertical box
112548,Scatter
62499,Donut
133018,Vertical box
121328,Vertical box
198775,Line
97286,Scatter
159324,Horizontal box
192229,Line
157012,Vertical box
21711,Stacked horizontal bar
129840,Vertical box
107502,Scatter
32638,Stacked vertical bar
5168,Grouped vertical bar
133270,Horizontal box
31410,Stacked horizontal bar
123830,Vertical box
101591,Scatter
122137,Vertical box
180184,Line
37092,Stacked vertical bar
158026,Horizontal box
191379,Line
63457,Donut
152965,Vertical box
186643,Line
30086,Stacked horizontal bar
29440,Stacked vertical bar
174260,Line
69636,Donut
155921,Horizontal box
69949,Donut
17079,Stacked horizontal bar
115642,Scatter
199271,Line
145491,Vertical box
94159,Scatter
103363,Scatter
126472,Vertical box
13047,Grouped horizontal bar
5502,Grouped horizontal bar
136405,Vertical box
186129,Line
88410,Scatter
29505,Stacked vertical bar
179756,Line
44704,Vertical box
37162,Stacked horizontal bar
103630,Scatter
150693,Horizontal box
173830,Line
103867,Scatter
43352,Stacked horizontal bar
14454,Grouped horizontal bar
127212,Vertical box
67827,Donut
181535,Line
64863,Donut
147371,Vertical box
172188,Line
17228,Stacked horizontal bar
180848,Line
35806,Stacked vertical bar
113801,Scatter
10161,Grouped horizontal bar
171144,Line
95509,Scatter
97416,Scatter
52279,Pie
95386,Scatter
36873,Stacked vertical bar
153965,Horizontal box
190849,Line
191819,Line
50491,Vertical box
151117,Vertical box
49125,Pie
114078,Scatter
86653,Scatter
39717,Stacked vertical bar
13383,Grouped vertical bar
123480,Horizontal box
89989,Scatter
152103,Horizontal box
110413,Scatter
196321,Line
65066,Donut
102252,Scatter
173703,Line
37514,Stacked vertical bar
45955,Pie
177722,Line
98279,Scatter
4919,Grouped horizontal bar
178722,Line
174582,Line
198187,Line
37412,Stacked vertical bar
100150,Scatter
161734,Line
119364,Scatter
155647,Vertical box
101552,Scatter
157616,Vertical box
29459,Stacked horizontal bar
61188,Donut
62246,Donut
1672,Grouped horizontal bar
125622,Horizontal box
107283,Scatter
101412,Scatter
126273,Vertical box
59880,Pie
25796,Stacked horizontal bar
19600,Stacked horizontal bar
104818,Scatter
194385,Line
187497,Line
195750,Line
112678,Scatter
24435,Stacked horizontal bar
90666,Scatter
16201,Stacked vertical bar
75832,Donut
157613,Horizontal box
93884,Scatter
1802,Grouped horizontal bar
8432,Grouped horizontal bar
169510,Line
173264,Line
10332,Grouped vertical bar
15698,Stacked horizontal bar
35467,Stacked vertical bar
154385,Horizontal box
88665,Scatter
114194,Scatter
59261,Stacked horizontal bar
24012,Stacked vertical bar
32045,Stacked vertical bar
102284,Scatter
139122,Vertical box
152537,Vertical box
31942,Stacked vertical bar
21226,Stacked vertical bar
138693,Vertical box
2458,Grouped horizontal bar
154443,Horizontal box
117294,Scatter
132631,Vertical box
167055,Line
58259,Horizontal box
155429,Horizontal box
159052,Vertical box
3331,Grouped horizontal bar
91265,Scatter
113816,Scatter
138248,Vertical box
45361,Donut
183051,Line
48204,Pie
151929,Horizontal box
116673,Scatter
197442,Line
95337,Scatter
95247,Scatter
92094,Scatter
39793,Stacked horizontal bar
8773,Grouped vertical bar
136200,Vertical box
425,Grouped vertical bar
12555,Grouped vertical bar
160405,Line
8352,Grouped horizontal bar
126686,Horizontal box
142544,Horizontal box
27502,Stacked vertical bar
5129,Grouped vertical bar
179690,Line
125778,Horizontal box
119350,Scatter
38760,Stacked vertical bar
50481,Line
67011,Donut
157671,Vertical box
455,Grouped horizontal bar
167921,Line
189953,Line
105294,Scatter
150989,Horizontal box
192422,Line
57444,Donut
147582,Horizontal box
56635,Pie
180616,Line
14327,Grouped vertical bar
90316,Scatter
65435,Donut
36054,Stacked vertical bar
55161,Vertical box
57324,Horizontal box
169816,Line
137935,Horizontal box
128823,Horizontal box
182322,Line
132965,Horizontal box
148090,Vertical box
155140,Vertical box
23327,Stacked vertical bar
3570,Grouped horizontal bar
47063,Pie
181927,Line
140260,Vertical box
30622,Stacked horizontal bar
109022,Scatter
96876,Scatter
171181,Line
164488,Line
18819,Stacked horizontal bar
20606,Stacked vertical bar
12053,Grouped horizontal bar
55729,Horizontal box
59743,Pie
110373,Scatter
50959,Pie
31980,Stacked vertical bar
193238,Line
14422,Grouped vertical bar
178130,Line
57416,Pie
148748,Vertical box
171939,Line
20994,Stacked vertical bar
9196,Grouped horizontal bar
97581,Scatter
52827,Pie
192550,Line
199292,Line
94717,Scatter
108835,Scatter
84911,Scatter
103805,Scatter
178638,Line
88101,Scatter
198139,Line
78905,Donut
144122,Vertical box
19492,Stacked vertical bar
136492,Horizontal box
55736,Vertical box
20256,Stacked horizontal bar
64967,Donut
100886,Scatter
164017,Line
103380,Scatter
53913,Pie
15260,Stacked vertical bar
93465,Scatter
173857,Line
110961,Scatter
32511,Stacked vertical bar
102484,Scatter
151692,Vertical box
164310,Line
102029,Scatter
47096,Pie
77984,Donut
61531,Donut
158148,Horizontal box
150054,Vertical box
